id,name,type,lat,lon,region,catalog_status,evaluation_mode,event_time,magnitude,magnitude_label
S0374b,S0374b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-16 09:57:44.824224 UTC,,Magnitude not reported
T0374d,T0374d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-16 08:41:37.0000 UTC,,Magnitude not reported
T0374c,T0374c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-16 08:02:07.0000 UTC,,Magnitude not reported
T0374b,T0374b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-16 08:01:13.749 UTC,,Magnitude not reported
T0374a,T0374a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-16 06:45:24.849 UTC,,Magnitude not reported
S0373b,S0373b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-15 10:18:13.0000 UTC,1.7,MW 1.7
T0373b,T0373b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-15 07:24:33.0000 UTC,,Magnitude not reported
S0373a,S0373a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-15 07:04:45.642566 UTC,,Magnitude not reported
T0373a,T0373a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-15 05:55:20.253 UTC,,Magnitude not reported
S0372a,S0372a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-14 07:31:54.0000 UTC,1.9,MW 1.9
T0372d,T0372d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-14 06:52:29.0000 UTC,,Magnitude not reported
T0372c,T0372c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-14 06:16:39.292 UTC,,Magnitude not reported
T0372b,T0372b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-14 05:41:39.0000 UTC,,Magnitude not reported
T0372a,T0372a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-14 02:40:07.092 UTC,,Magnitude not reported
S0371b,S0371b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-13 08:23:51.0000 UTC,2.0,MW 2.0
S0371a,S0371a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-13 06:38:34.662662 UTC,,Magnitude not reported
T0371c,T0371c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-13 06:10:01.0000 UTC,,Magnitude not reported
T0371b,T0371b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-13 05:19:46.777 UTC,,Magnitude not reported
T0371a,T0371a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-13 04:10:34.0000 UTC,,Magnitude not reported
T0370b,T0370b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-12 04:24:51.49 UTC,,Magnitude not reported
S0370a,S0370a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-12 03:17:29.0000 UTC,1.8,MW 1.8
T0370a,T0370a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-12 02:03:55.94 UTC,,Magnitude not reported
S0369c,S0369c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-11 07:59:29.652205 UTC,,Magnitude not reported
T0369e,T0369e,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-11 04:15:00.675 UTC,,Magnitude not reported
S0369b,S0369b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-11 03:53:02.0000 UTC,1.7,MW 1.7
T0369d,T0369d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-11 03:15:31.725 UTC,,Magnitude not reported
T0369c,T0369c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-11 02:33:45.0000 UTC,,Magnitude not reported
T0369b,T0369b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-11 02:01:07.0000 UTC,,Magnitude not reported
S0369a,S0369a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-11 01:49:22.217347 UTC,,Magnitude not reported
T0369a,T0369a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-11 01:35:08.025 UTC,,Magnitude not reported
S0368a,S0368a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-10 07:09:03.0000 UTC,1.7,MW 1.7
T0368d,T0368d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-10 03:30:24.0000 UTC,,Magnitude not reported
T0368c,T0368c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-10 02:32:52.261 UTC,,Magnitude not reported
T0368b,T0368b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-10 01:24:46.0000 UTC,,Magnitude not reported
T0368a,T0368a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-10 00:12:33.411 UTC,,Magnitude not reported
S0367d,S0367d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-09 04:42:09.0000 UTC,1.6,MW 1.6
S0367c,S0367c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-09 03:43:00.0000 UTC,1.7,MW 1.7
T0367b,T0367b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-09 02:35:38.947 UTC,,Magnitude not reported
S0367b,S0367b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-09 01:40:30.082721 UTC,,Magnitude not reported
S0367a,S0367a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-09 00:28:28.505097 UTC,,Magnitude not reported
T0367a,T0367a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-08 22:26:28.597 UTC,,Magnitude not reported
S0366e,S0366e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-08 05:36:24.0000 UTC,1.8,MW 1.8
S0366d,S0366d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-08 03:32:43.0000 UTC,1.6,MW 1.6
S0366c,S0366c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-08 02:33:48.0000 UTC,1.7,MW 1.7
T0366a,T0366a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-08 02:13:50.279 UTC,,Magnitude not reported
S0366b,S0366b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-08 01:42:27.063478 UTC,,Magnitude not reported
S0366a,S0366a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-08 00:21:58.829618 UTC,,Magnitude not reported
S0365b,S0365b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-07 05:55:41.926997 UTC,,Magnitude not reported
S0365a,S0365a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-07 05:28:08.0000 UTC,1.7,MW 1.7
T0365c,T0365c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-07 01:38:37.719 UTC,,Magnitude not reported
S0365c,S0365c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-07 00:45:06.220404 UTC,,Magnitude not reported
T0365b,T0365b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-06 23:41:52.0000 UTC,,Magnitude not reported
T0365a,T0365a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-06 22:44:22.019 UTC,,Magnitude not reported
T0364b,T0364b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-06 04:53:33.0000 UTC,,Magnitude not reported
S0364a,S0364a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-06 02:45:38.606351 UTC,,Magnitude not reported
T0364a,T0364a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-05 23:00:25.0000 UTC,,Magnitude not reported
S0363d,S0363d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-05 01:33:11.0000 UTC,1.9,MW 1.9
S0363c,S0363c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-05 00:48:20.0000 UTC,1.7,MW 1.7
S0363b,S0363b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-05 00:08:18.0000 UTC,1.6,MW 1.6
T0363b,T0363b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-05 00:05:26.2 UTC,,Magnitude not reported
S0363a,S0363a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-04 22:53:48.0000 UTC,1.8,MW 1.8
T0363a,T0363a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-04 22:31:45.0000 UTC,,Magnitude not reported
S0362c,S0362c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-04 01:13:04.105054 UTC,,Magnitude not reported
S0362b,S0362b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2019-12-03 23:30:38.38021 UTC,,Magnitude not reported
T0362c,T0362c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-03 23:18:51.942 UTC,,Magnitude not reported
S0362a,S0362a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-03 22:01:28.844998 UTC,,Magnitude not reported
T0362b,T0362b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-03 21:17:18.0000 UTC,,Magnitude not reported
T0362a,T0362a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-03 19:47:59.042 UTC,,Magnitude not reported
S0361c,S0361c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-03 00:40:48.0000 UTC,2.0,MW 2.0
S0361b,S0361b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-02 23:08:33.0000 UTC,1.7,MW 1.7
T0361d,T0361d,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-02 22:40:23.182 UTC,,Magnitude not reported
T0361c,T0361c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-02 21:11:42.0000 UTC,,Magnitude not reported
T0361b,T0361b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-02 20:52:56.0000 UTC,,Magnitude not reported
T0361a,T0361a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-02 19:53:05.732 UTC,,Magnitude not reported
S0361a,S0361a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-02 03:18:19.116473 UTC,,Magnitude not reported
S0360b,S0360b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-01 23:49:53.103181 UTC,,Magnitude not reported
T0360b,T0360b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-01 22:01:10.0000 UTC,,Magnitude not reported
T0360a,T0360a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-12-01 20:48:50.0000 UTC,,Magnitude not reported
S0360a,S0360a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-12-01 20:02:45.897198 UTC,,Magnitude not reported
S0359a,S0359a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-30 21:07:10.0000 UTC,1.8,MW 1.8
T0359b,T0359b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-30 19:40:27.0000 UTC,,Magnitude not reported
T0359a,T0359a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-30 19:38:47.0000 UTC,,Magnitude not reported
S0358c,S0358c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-30 00:45:44.0000 UTC,1.7,MW 1.7
S0358b,S0358b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-29 22:54:01.0000 UTC,1.6,MW 1.6
S0358a,S0358a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-29 21:44:10.399855 UTC,,Magnitude not reported
T0358b,T0358b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-29 20:27:21.999 UTC,,Magnitude not reported
T0358a,T0358a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-29 18:51:52.0000 UTC,,Magnitude not reported
S0357b,S0357b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-29 00:15:39.184954 UTC,,Magnitude not reported
T0357b,T0357b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-28 20:04:19.0000 UTC,,Magnitude not reported
S0357a,S0357a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2019-11-28 19:22:03.385765 UTC,,Magnitude not reported
T0357a,T0357a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-28 17:46:07.435 UTC,,Magnitude not reported
T0356b,T0356b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-27 18:59:36.07 UTC,,Magnitude not reported
T0356a,T0356a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-27 17:27:23.0000 UTC,,Magnitude not reported
T0355b,T0355b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-26 18:30:26.448 UTC,,Magnitude not reported
T0355a,T0355a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-26 17:33:55.0000 UTC,,Magnitude not reported
S0355a,S0355a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-26 16:42:50.0000 UTC,1.8,MW 1.8
T0354a,T0354a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-25 15:50:03.528 UTC,,Magnitude not reported
S0354a,S0354a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-25 01:18:33.242177 UTC,,Magnitude not reported
S0353d,S0353d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-24 21:57:15.0000 UTC,1.9,MW 1.9
S0353c,S0353c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-24 19:58:54.0000 UTC,1.6,MW 1.6
S0353b,S0353b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-24 18:49:01.0000 UTC,1.8,MW 1.8
T0353c,T0353c,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-24 17:40:28.0000 UTC,,Magnitude not reported
T0353b,T0353b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-24 17:01:20.617 UTC,,Magnitude not reported
S0353a,S0353a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-24 16:33:03.291693 UTC,,Magnitude not reported
T0353a,T0353a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-24 16:01:13.0000 UTC,,Magnitude not reported
S0353f,S0353f,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-24 14:59:39.673347 UTC,,Magnitude not reported
S0353e,S0353e,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-24 02:18:30.770008 UTC,,Magnitude not reported
S0352b,S0352b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-23 19:23:20.463126 UTC,,Magnitude not reported
S0352a,S0352a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-23 18:14:20.0000 UTC,2.1,MW 2.1
T0352b,T0352b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-23 17:37:54.635 UTC,,Magnitude not reported
T0352a,T0352a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-23 14:46:47.0000 UTC,,Magnitude not reported
S0351b,S0351b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-22 17:40:33.0000 UTC,1.9,MW 1.9
T0351b,T0351b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-22 14:55:49.0000 UTC,,Magnitude not reported
T0351a,T0351a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-22 13:20:01.0000 UTC,,Magnitude not reported
S0350a,S0350a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-21 15:53:30.781641 UTC,,Magnitude not reported
T0350b,T0350b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-21 15:18:14.262 UTC,,Magnitude not reported
T0350a,T0350a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-21 13:43:19.0000 UTC,,Magnitude not reported
S0349a,S0349a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-20 17:09:14.0000 UTC,2.0,MW 2.0
T0349a,T0349a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-20 13:30:31.0000 UTC,,Magnitude not reported
S0349b,S0349b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-19 22:51:20.0000 UTC,2.3,MW 2.3
S0348d,S0348d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-19 17:44:21.0000 UTC,1.6,MW 1.6
S0348c,S0348c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-19 15:45:40.0000 UTC,1.7,MW 1.7
S0348b,S0348b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-19 14:48:09.0000 UTC,1.8,MW 1.8
S0348a,S0348a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-19 14:00:50.0000 UTC,1.7,MW 1.7
T0348a,T0348a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-19 12:23:58.0000 UTC,,Magnitude not reported
S0347a,S0347a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-18 14:47:32.0000 UTC,1.9,MW 1.9
T0347a,T0347a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-18 12:28:50.0000 UTC,,Magnitude not reported
S0346d,S0346d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-17 15:25:02.0000 UTC,1.7,MW 1.7
S0346c,S0346c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-17 15:08:58.945582 UTC,,Magnitude not reported
S0346b,S0346b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-17 14:25:20.902294 UTC,,Magnitude not reported
S0346a,S0346a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-17 12:28:12.261358 UTC,,Magnitude not reported
T0346b,T0346b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-17 11:31:25.326 UTC,,Magnitude not reported
T0346a,T0346a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-17 11:27:56.0000 UTC,,Magnitude not reported
S0345b,S0345b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-16 15:36:53.449631 UTC,,Magnitude not reported
S0345d,S0345d,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-16 14:40:40.40377 UTC,,Magnitude not reported
S0345c,S0345c,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-16 13:57:47.490442 UTC,,Magnitude not reported
T0345b,T0345b,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-16 12:23:33.907 UTC,,Magnitude not reported
S0345a,S0345a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Reviewed,Manual,2019-11-16 12:03:41.0000 UTC,3.2,MW 3.2
T0345a,T0345a,InSight-site catalog event,4.5024,135.6234,Unspecified,Preliminary,Automatic,2019-11-16 11:08:17.0000 UTC,,Magnitude not reported
S0344b,S0344b,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-15 09:57:02.658912 UTC,,Magnitude not reported
S0344a,S0344a,InSight-site catalog event,4.5024,135.6234,Elysium Southwest,Preliminary,Manual,2019-11-15 09:46:28.0000 UTC,1.7,MW 1.7
