Time	# Active Stations	ECNE (red > 0.6)	ECPN (red > 0.6)	EMFO (red > 0.6)	EPDN (red > 0.6)	EPLC (red > 0.6)	ESLN (red > 0.6)	ESPC (red > 0.6)	ESVO (red > 0.6)	
20210130_16:30	7	0	0	0	0	0	0	0	0	
20210130_16:35	7	0	0	0	0	0	0	0	0	
20210130_16:40	7	0	0	0	0	0	0	0	0	
20210130_16:45	7	0	0	0	0	0	0	0	0	
20210130_16:50	7	0	0	0	0	0	0	0	0	
20210130_16:55	7	0	0	0	0	0	0	0	0	
20210130_17:00	7	0	0	0	0	0	0	0	0	
20210130_17:05	7	0	0	0	0	0	0	0	0	
20210130_17:10	7	0	0	0	0	0	0	0	0	
20210130_17:15	7	0	0	0	0	0	0	0	0	
20210130_17:20	7	0	0	0	0	0	0	0	0	
20210130_17:25	7	0	0	0	0	0	0	0	0	
20210130_17:30	7	0	0	0	0	0	0	0	0	
20210130_17:35	7	0	0	0	0	0	0	0	0	
20210130_17:40	7	0	0	0	0	0	0	0	0	
20210130_17:45	7	0	0	0	0	0	0	0	0	
20210130_17:50	7	0	0	0	0	0	0	0	0	
20210130_17:55	7	0	0	0	0	0	0	0	0	
20210130_18:00	7	0	0	0	0	0	0	0	0	
20210130_18:05	7	0	0	0	0	0	0	0	0	
20210130_18:10	7	0	0	0	0	0	0	0	0	
20210130_18:15	7	0	0	0	0	0	0	0	0	
20210130_18:20	7	0	0	0	0	0	0	0	0	
20210130_18:25	7	0	0	0	0	0	0	0	0	
20210130_18:30	7	0	0	0	0	0	0	0	0	
20210130_18:35	7	0	0	0	0	0	0	0	0	
20210130_18:40	7	0	0	0	0	0	0	0	0	
20210130_18:45	7	0	0	0	0	0	0	0	0	
20210130_18:50	7	0	0	0	0	0	0	0	0	
20210130_18:55	7	0	0	0	0	0	0	0	0	
20210130_19:00	7	0	0	0	0	0	0	0	0	
20210130_19:05	7	0	0	0	0	0	0	0	0	
20210130_19:10	7	0	0	0	0	0	0	0	0	
20210130_19:15	7	0	0	0	0	0	0	0	0	
20210130_19:20	7	0	0	0	0	0	0	0	0	
20210130_19:25	7	0	0	0	0	0	0	0	0	
20210130_19:30	7	0	0	0	0	0	0	0	0	
20210130_19:35	7	0	0	0	0	0	0	0	0	
20210130_19:40	7	0	0	0	0	0	0	0	0	
20210130_19:45	7	0	0	0	0	0	0	0	0	
20210130_19:50	7	0	0	0	0	0	0	0	0	
20210130_19:55	7	0	0	0	0	0	0	0	0	
20210130_20:00	7	0	0	0	0	0	0	0	0	
20210130_20:05	7	0	0	0	0	0	0	0	0	
20210130_20:10	7	0	0	0	0	0	0	0	0	
20210130_20:15	7	0	0	0	0	0	0	0	0	
20210130_20:20	7	0	0	0	0	0	0	0	0	
20210130_20:25	7	0	0	0	0	0	0	0	0	
20210130_20:30	7	0	0	0	0	0	0	0	0	
20210130_20:35	7	0	0	0	0	0	0	0	0	
20210130_20:40	7	0	0	0	0	0	0	0	0	
20210130_20:45	7	0	0	0	0	0	0	0	0	
20210130_20:50	7	0	0	0	0	0	0	0	0	
20210130_20:55	7	0	0	0	0	0	0	0	0	
20210130_21:00	7	0	0	0	0	0	0	0	0	
20210130_21:05	7	0	0	0	0	0	0	0	0	
20210130_21:10	7	0	0	0	0	0	0	0	0	
20210130_21:15	7	0	0	0	0	0	0	0	0	
20210130_21:20	7	0	0	0	0	0	0	0	0	
20210130_21:25	7	0	0	0	0	0	0	0	0	
20210130_21:30	7	0	0	0	0	0	0	0	0	
20210130_21:35	7	0	0	0	0	0	0	0	0	
20210130_21:40	7	0	0	0	0	0	0	0	0	
20210130_21:45	7	0	0	0	0	0	0	0	0	
20210130_21:50	7	0	0	0	0	0	0	0	0	
20210130_21:55	7	0	0	0	0	0	0	0	0	
20210130_22:00	7	0	0	0	0	0	0	0	0	
20210130_22:05	7	0	0	0	0	0	0	0	0	
20210130_22:10	7	0	0	0	0	0	0	0	0	
20210130_22:15	7	0	0	0	0	0	0	0	0	
20210130_22:20	7	0	0	0	0	0	0	0	0	
20210130_22:25	7	0	0	0	0	0	0	0	0	
20210130_22:30	7	0	0	0	0	0	0	0	0	
20210130_22:35	7	0	0	0	0	0	0	0	0	
20210130_22:40	7	0	0	0	0	0	0	0	0	
20210130_22:45	7	0	0	0	0	0	0	0	0	
20210130_22:50	7	0	0	0	0	0	0	0	0	
20210130_22:55	7	0	0	0	0	0	0	0	0	
20210130_23:00	7	0	0	0	0	0	0	0	0	
20210130_23:05	7	0	0	0	0	0	0	0	0	
20210130_23:10	7	0	0	0	0	0	0	0	0	
20210130_23:15	7	0	0	0	0	0	0	0	0	
20210130_23:20	7	0	0	0	0	0	0	0	0	
20210130_23:25	7	0	0	0	0	0	0	0	0	
20210130_23:30	7	0	0	0	0	0	0	0	0	
20210130_23:35	7	0	0	0	0	0	0	0	0	
20210130_23:40	7	0	0	0	0	0	0	0	0	
20210130_23:45	7	0	0	0	0	0	0	0	0	
20210130_23:50	7	0	0	0	0	0	0	0	0	
20210130_23:55	7	0	0	0	0	0	0	0	0	
20210131_00:00	7	0	0	0	0	0	0	0	0	
20210131_00:05	7	0	0	0	0	0	0	0	0	
20210131_00:10	7	0	0	0	0	0	0	0	0	
20210131_00:15	7	0	0	0	0	0	0	0	0	
20210131_00:20	7	0	0	0	0	0	0	0	0	
20210131_00:25	7	0	0	0	0	0	0	0	0	
20210131_00:30	7	0	0	0	0	0	0	0	0	
20210131_00:35	7	0	0	0	0	0	0	0	0	
20210131_00:40	7	0	0	0	0	0	0	0	0	
20210131_00:45	7	0	0	0	0	0	0	0	0	
20210131_00:50	7	0	0	0	0	0	0	0	0	
20210131_00:55	7	0	0	0	0	0	0	0	0	
20210131_01:00	7	0	0	0	0	0	0	0	0	
20210131_01:05	7	0	0	0	0	0	0	0	0	
20210131_01:10	7	0	0	0	0	0	0	0	0	
20210131_01:15	7	0	0	0	0	0	0	0	0	
20210131_01:20	7	0	0	0	0	0	0	0	0	
20210131_01:25	7	0	0	0	0	0	0	0	0	
20210131_01:30	7	0	0	0	0	0	0	0	0	
20210131_01:35	7	0	0	0	0	0	0	0	0	
20210131_01:40	7	0	0	0	0	0	0	0	0	
20210131_01:45	7	0	0	0	0	0	0	0	0	
20210131_01:50	7	0	0	0	0	0	0	0	0	
20210131_01:55	7	0	0	0	0	0	0	0	0	
20210131_02:00	7	0	0	0	0	0	0	0	0	
20210131_02:05	7	0	0	0	0	0	0	0	0	
20210131_02:10	7	0	0	0	0	0	0	0	0	
20210131_02:15	7	0	0	0	0	0	0	0	0	
20210131_02:20	7	0	0	0	0	0	0	0	0	
20210131_02:25	7	0	0	0	0	0	0	0	0	
20210131_02:30	7	0	0	0	0	0	0	0	0	
20210131_02:35	7	0	0	0	0	0	0	0	0	
20210131_02:40	7	0	0	0	0	0	0	0	0	
20210131_02:45	7	0	0	0	0	0	0	0	0	
20210131_02:50	7	0	0	0	0	0	0	0	0	
20210131_02:55	7	0	0	0	0	0	0	0	0	
20210131_03:00	7	0	0	0	0	0	0	0	0	
20210131_03:05	7	0	0	0	0	0	0	0	0	
20210131_03:10	7	0	0	0	0	0	0	0	0	
20210131_03:15	7	0	0	0	0	0	0	0	0	
20210131_03:20	7	0	0	0	0	0	0	0	0	
20210131_03:25	7	0	0	0	0	0	0	0	0	
20210131_03:30	7	0	0	0	0	0	0	0	0	
20210131_03:35	7	0	0	0	0	0	0	0	0	
20210131_03:40	7	0	0	0	0	0	0	0	0	
20210131_03:45	7	0	0	0	0	0	0	0	0	
20210131_03:50	7	0	0	0	0	0	0	0	0	
20210131_03:55	7	0	0	0	0	0	0	0	0	
20210131_04:00	7	0	0	0	0	0	0	0	0	
20210131_04:05	7	0	0	0	0	0	0	0	0	
20210131_04:10	7	0	0	0	0	0	0	0	0	
20210131_04:15	7	0	0	0	0	0	0	0	0	
20210131_04:20	7	0	0	0	0	0	0	0	0	
20210131_04:25	7	0	0	0	0	0	0	0	0	
20210131_04:30	7	0	0	0	0	0	0	0	0	
20210131_04:35	7	0	0	0	0	0	0	0	0	
20210131_04:40	7	0	0	0	0	0	0	0	0	
20210131_04:45	7	0	0	0	0	0	0	0	0	
20210131_04:50	7	0	0	0	0	0	0	0	0	
20210131_04:55	7	0	0	0	0	0	0	0	0	
20210131_05:00	7	0	0	0	0	0	0	0	0	
20210131_05:05	7	0	0	0	0	0	0	0	0	
20210131_05:10	7	0	0	0	0	0	0	0	0	
20210131_05:15	7	0	0	0	0	0	0	0	0	
20210131_05:20	7	0	0	0	0	0	0	0	0	
20210131_05:25	7	0	0	0	0	0	0	0	0	
20210131_05:30	7	0	0	0	0	0	0	0	0	
20210131_05:35	7	0	0	0	0	0	0	0	0	
20210131_05:40	7	0	0	0	0	0	0	0	0	
20210131_05:45	7	0	0	0	0	0	0	0	0	
20210131_05:50	7	0	0	0	0	0	0	0	0	
20210131_05:55	7	0	0	0	0	0	0	0	0	
20210131_06:00	7	0	0	0	0	0	0	0	0	
20210131_06:05	7	0	0	0	0	0	0	0	0	
20210131_06:10	7	0	0	0	0	0	0	0	0	
20210131_06:15	7	0	0	0	0	0	0	0	0	
20210131_06:20	7	0	0	0	0	0	0	0	0	
20210131_06:25	7	0	0	0	0	0	0	0	0	
20210131_06:30	7	0	0	0	0	0	0	0	0	
20210131_06:35	7	0	0	0	0	0	0	0	0	
20210131_06:40	7	0	0	0	0	0	0	0	0	
20210131_06:45	7	0	0	0	0	0	0	0	0	
20210131_06:50	7	0	0	0	0	0	0	0	0	
20210131_06:55	7	0	0	0	0	0	0	0	0	
20210131_07:00	7	0	0	0	0	0	0	0	0	
20210131_07:05	7	0	0	0	0	0	0	0	0	
20210131_07:10	7	0	0	0	0	0	0	0	0	
20210131_07:15	7	0	0	0	0	0	0	0	0	
20210131_07:20	7	0	0	0	0	0	0	0	0	
20210131_07:25	7	0	0	0	0	0	0	0	0	
20210131_07:30	7	0	0	0	0	0	0	0	0	
20210131_07:35	7	0	0	0	0	0	0	0	0	
20210131_07:40	7	0	0	0	0	0	0	0	0	
20210131_07:45	7	0	0	0	0	0	0	0	0	
20210131_07:50	7	0	0	0	0	0	0	0	0	
20210131_07:55	7	0	0	0	0	0	0	0	0	
20210131_08:00	7	0	0	0	0	0	0	0	0	
20210131_08:05	7	0	0	0	0	0	0	0	0	
20210131_08:10	7	0	0	0	0	0	0	0	0	
20210131_08:15	7	0	0	0	0	0	0	0	0	
20210131_08:20	7	0	0	0	0	0	0	0	0	
20210131_08:25	7	0	0	0	0	0	0	0	0	
20210131_08:30	7	0	0	0	0	0	0	0	0	
20210131_08:35	7	0	0	0	0	0	0	0	0	
20210131_08:40	7	0	0	0	0	0	0	0	0	
20210131_08:45	7	0	0	0	0	0	0	0	0	
20210131_08:50	7	0	0	0	0	0	0	0	0	
20210131_08:55	7	0	0	0	0	0	0	0	0	
20210131_09:00	7	0	0	0	0	0	0	0	0	
20210131_09:05	7	0	0	0	0	0	0	0	0	
20210131_09:10	7	0	0	0	0	0	0	0	0	
20210131_09:15	7	0	0	0	0	0	0	0	0	
20210131_09:20	7	0	0	0	0	0	0	0	0	
20210131_09:25	7	0	0	0	0	0	0	0	0	
20210131_09:30	7	0	0	0	0	0	0	0	0	
20210131_09:35	7	0	0	0	0	0	0	0	0	
20210131_09:40	7	0	0	0	0	0	0	0	0	
20210131_09:45	7	0	0	0	0	0	0	0	0	
20210131_09:50	7	0	0	0	0	0	0	0	0	
20210131_09:55	7	0	0	0	0	0	0	0	0	
20210131_10:00	7	0	0	0	0	0	0	0	0	
20210131_10:05	7	0	0	0	0	0	0	0	0	
20210131_10:10	7	0	0	0	0	0	0	0	0	
20210131_10:15	7	0	0	0	0	0	0	0	0	
20210131_10:20	7	0	0	0	0	0	0	0	0	
20210131_10:25	7	0	0	0	0	0	0	0	0	
20210131_10:30	7	0	0	0	0	0	0	0	0	
20210131_10:35	7	0	0	0	0	0	0	0	0	
20210131_10:40	7	0	0	0	0	0	0	0	0	
20210131_10:45	7	0	0	0	0	0	0	0	0	
20210131_10:50	7	0	0	0	0	0	0	0	0	
20210131_10:55	7	0	0	0	0	0	0	0	0	
20210131_11:00	7	0	0	0	0	0	0	0	0	
20210131_11:05	7	0	0	0	0	0	0	0	0	
20210131_11:10	7	0	0	0	0	0	0	0	0	
20210131_11:15	7	0	0	0	0	0	0	0	0	
20210131_11:20	7	0	0	0	0	0	0	0	0	
20210131_11:25	7	0	0	0	0	0	0	0	0	
20210131_11:30	7	0	0	0	0	0	0	0	0	
20210131_11:35	7	0	0	0	0	0	0	0	0	
20210131_11:40	7	0	0	0	0	0	0	0	0	
20210131_11:45	7	0	0	0	0	0	0	0	0	
20210131_11:50	7	0	0	0	0	0	0	0	0	
20210131_11:55	7	0	0	0	0	0	0	0	0	
20210131_12:00	7	0	0	0	0	0	0	0	0	
20210131_12:05	7	0	0	0	0	0	0	0	0	
20210131_12:10	7	0	0	0	0	0	0	0	0	
20210131_12:15	7	0	0	0	0	0	0	0	0	
20210131_12:20	7	0	0	0	0	0	0	0	0	
20210131_12:25	7	0	0	0	0	0	0	0	0	
20210131_12:30	7	0	0	0	0	0	0	0	0	
20210131_12:35	7	0	0	0	0	0	0	0	0	
20210131_12:40	7	0	0	0	0	0	0	0	0	
20210131_12:45	7	0	0	0	0	0	0	0	0	
20210131_12:50	7	0	0	0	0	0	0	0	0	
20210131_12:55	7	0	0	0	0	0	0	0	0	
20210131_13:00	7	0	0	0	0	0	0	0	0	
20210131_13:05	7	0	0	0	0	0	0	0	0	
20210131_13:10	7	0	0	0	0	0	0	0	0	
20210131_13:15	7	0	0	0	0	0	0	0	0	
20210131_13:20	7	0	0	0	0	0	0	0	0	
20210131_13:25	7	0	0	0	0	0	0	0	0	
20210131_13:30	7	0	0	0	0	0	0	0	0	
20210131_13:35	7	0	0	0	0	0	0	0	0	
20210131_13:40	7	0	0	0	0	0	0	0	0	
20210131_13:45	7	0	0	0	0	0	0	0	0	
20210131_13:50	7	0	0	0	0	0	0	0	0	
20210131_13:55	7	0	0	0	0	0	0	0	0	
20210131_14:00	7	0	0	0	0	0	0	0	0	
20210131_14:05	7	0	0	0	0	0	0	0	0	
20210131_14:10	7	0	0	0	0	0	0	0	0	
20210131_14:15	7	0	0	0	0	0	0	0	0	
20210131_14:20	7	0	0	0	0	0	0	0	0	
20210131_14:25	7	0	0	0	0	0	0	0	0	
20210131_14:30	7	0	0	0	0	0	0	0	0	
20210131_14:35	7	0	0	0	0	0	0	0	0	
20210131_14:40	7	0	0	0	0	0	0	0	0	
20210131_14:45	7	0	0	0	0	0	0	0	0	
20210131_14:50	7	0	0	0	0	0	0	0	0	
20210131_14:55	7	0	0	0	0	0	0	0	0	
20210131_15:00	7	0	0	0	0	0	0	0	0	
20210131_15:05	7	0	0	0	0	0	0	0	0	
20210131_15:10	7	0	0	0	0	0	0	0	0	
20210131_15:15	7	0	0	0	0	0	0	0	0	
20210131_15:20	7	0	0	0	0	0	0	0	0	
20210131_15:25	7	0	0	0	0	0	0	0	0	
20210131_15:30	7	0	0	0	0	0	0	0	0	
20210131_15:35	7	0	0	0	0	0	0	0	0	
20210131_15:40	7	0	0	0	0	0	0	0	0	
20210131_15:45	7	0	0	0	0	0	0	0	0	
20210131_15:50	7	0	0	0	0	0	0	0	0	
20210131_15:55	7	0	0	0	0	0	0	0	0	
20210131_16:00	7	0	0	0	0	0	0	0	0	
20210131_16:05	7	0	0	0	0	0	0	0	0	
20210131_16:10	7	0	0	0	0	0	0	0	0	
20210131_16:15	7	0	0	0	0	0	0	0	0	
20210131_16:20	7	0	0	0	0	0	0	0	0	
20210131_16:25	7	0	0	0	0	0	0	0	0	
20210131_16:30	7	0	0	0	0	0	0	0	0	
20210131_16:35	7	0	0	0	0	0	0	0	0	
20210131_16:40	7	0	0	0	0	0	0	0	0	
20210131_16:45	7	0	0	0	0	0	0	0	0	
20210131_16:50	7	0	0	0	0	0	0	0	0	
20210131_16:55	7	0	0	0	0	0	0	0	0	
20210131_17:00	7	0	0	0	0	0	0	0	0	
20210131_17:05	7	0	0	0	0	0	0	0	0	
20210131_17:10	7	0	0	0	0	0	0	0	0	
20210131_17:15	7	0	0	0	0	0	0	0	0	
20210131_17:20	7	0	0	0	0	0	0	0	0	
20210131_17:25	7	0	0	0	0	0	0	0	0	
20210131_17:30	7	0	0	0	0	0	0	0	0	
20210131_17:35	7	0	0	0	0	0	0	0	0	
20210131_17:40	7	0	0	0	0	0	0	0	0	
20210131_17:45	7	0	0	0	0	0	0	0	0	
20210131_17:50	7	0	0	0	0	0	0	0	0	
20210131_17:55	7	0	0	0	0	0	0	0	0	
20210131_18:00	7	0	0	0	0	0	0	0	0	
20210131_18:05	7	0	0	0	0	0	0	0	0	
20210131_18:10	7	0	0	0	0	0	0	0	0	
20210131_18:15	7	0	0	0	0	0	0	0	0	
20210131_18:20	7	0	0	0	0	0	0	0	0	
20210131_18:25	7	0	0	0	0	0	0	0	0	
20210131_18:30	7	0	0	0	0	0	0	0	0	
20210131_18:35	7	0	0	0	0	0	0	0	0	
20210131_18:40	7	0	0	0	0	0	0	0	0	
20210131_18:45	7	0	0	0	0	0	0	0	0	
20210131_18:50	7	0	0	0	0	0	0	0	0	
20210131_18:55	7	0	0	0	0	0	0	0	0	
20210131_19:00	7	0	0	0	0	0	0	0	0	
20210131_19:05	7	0	0	0	0	0	0	0	0	
20210131_19:10	7	0	0	0	0	0	0	0	0	
20210131_19:15	7	0	0	0	0	0	0	0	0	
20210131_19:20	7	0	0	0	0	0	0	0	0	
20210131_19:25	7	0	0	0	0	0	0	0	0	
20210131_19:30	7	0	0	0	0	0	0	0	0	
20210131_19:35	7	0	0	0	0	0	0	0	0	
20210131_19:40	7	0	0	0	0	0	0	0	0	
20210131_19:45	7	0	0	0	0	0	0	0	0	
20210131_19:50	7	0	0	0	0	0	0	0	0	
20210131_19:55	7	0	0	0	0	0	0	0	0	
20210131_20:00	7	0	0	0	0	0	0	0	0	
20210131_20:05	7	0	0	0	0	0	0	0	0	
20210131_20:10	7	0	0	0	0	0	0	0	0	
20210131_20:15	7	0	0	0	0	0	0	0	0	
20210131_20:20	7	0	0	0	0	0	0	0	0	
20210131_20:25	7	0	0	0	0	0	0	0	0	
20210131_20:30	7	0	0	0	0	0	0	0	0	
20210131_20:35	7	0	0	0	0	0	0	0	0	
20210131_20:40	7	0	0	0	0	0	0	0	0	
20210131_20:45	7	0	0	0	0	0	0	0	0	
20210131_20:50	7	0	0	0	0	0	0	0	0	
20210131_20:55	7	0	0	0	0	0	0	0	0	
20210131_21:00	7	0	0	0	0	0	0	0	0	
20210131_21:05	7	0	0	0	0	0	0	0	0	
20210131_21:10	7	0	0	0	0	0	0	0	0	
20210131_21:15	7	0	0	0	0	0	0	0	0	
20210131_21:20	7	0	0	0	0	0	0	0	0	
20210131_21:25	7	0	0	0	0	0	0	0	0	
20210131_21:30	7	0	0	0	0	0	0	0	0	
20210131_21:35	7	0	0	0	0	0	0	0	0	
20210131_21:40	7	0	0	0	0	0	0	0	0	
20210131_21:45	7	0	0	0	0	0	0	0	0	
20210131_21:50	7	0	0	0	0	0	0	0	0	
20210131_21:55	7	0	0	0	0	0	0	0	0	
20210131_22:00	7	0	0	0	0	0	0	0	0	
20210131_22:05	7	0	0	0	0	0	0	0	0	
20210131_22:10	7	0	0	0	0	0	0	0	0	
20210131_22:15	7	0	0	0	0	0	0	0	0	
20210131_22:20	7	0	0	0	0	0	0	0	0	
20210131_22:25	7	0	0	0	0	0	0	0	0	
20210131_22:30	7	0	0	0	0	0	0	0	0	
20210131_22:35	7	0	0	0	0	0	0	0	0	
20210131_22:40	7	0	0	0	0	0	0	0	0	
20210131_22:45	7	0	0	0	0	0	0	0	0	
20210131_22:50	7	0	0	0	0	0	0	0	0	
20210131_22:55	7	0	0	0	0	0	0	0	0	
20210131_23:00	7	0	0	0	0	0	0	0	0	
20210131_23:05	7	0	0	0	0	0	0	0	0	
20210131_23:10	7	0	0	0	0	0	0	0	0	
20210131_23:15	7	0	0	0	0	0	0	0	0	
20210131_23:20	7	0	0	0	0	0	0	0	0	
20210131_23:25	7	0	0	0	0	0	0	0	0	
20210131_23:30	7	0	0	0	0	0	0	0	0	
20210131_23:35	7	0	0	0	0	0	0	0	0	
20210131_23:40	7	0	0	0	0	0	0	0	0	
20210131_23:45	7	0	0	0	0	0	0	0	0	
20210131_23:50	7	0	0	0	0	0	0	0	0	
20210131_23:55	7	0	0	0	0	0	0	0	0	
20210201_00:00	7	0	0	0	0	0	0	0	0	
20210201_00:05	7	0	0	0	0	0	0	0	0	
20210201_00:10	7	0	0	0	0	0	0	0	0	
20210201_00:15	7	0	0	0	0	0	0	0	0	
20210201_00:20	7	0	0	0	0	0	0	0	0	
20210201_00:25	7	0	0	0	0	0	0	0	0	
20210201_00:30	7	0	0	0	0	0	0	0	0	
20210201_00:35	7	0	0	0	0	0	0	0	0	
20210201_00:40	7	0	0	0	0	0	0	0	0	
20210201_00:45	7	0	0	0	0	0	0	0	0	
20210201_00:50	7	0	0	0	0	0	0	0	0	
20210201_00:55	7	0	0	0	0	0	0	0	0	
20210201_01:00	7	0	0	0	0	0	0	0	0	
20210201_01:05	7	0	0	0	0	0	0	0	0	
20210201_01:10	7	0	0	0	0	0	0	0	0	
20210201_01:15	7	0	0	0	0	0	0	0	0	
20210201_01:20	7	0	0	0	0	0	0	0	0	
20210201_01:25	7	0	0	0	0	0	0	0	0	
20210201_01:30	7	0	0	0	0	0	0	0	0	
20210201_01:35	7	0	0	0	0	0	0	0	0	
20210201_01:40	7	0	0	0	0	0	0	0	0	
20210201_01:45	7	0	0	0	0	0	0	0	0	
20210201_01:50	7	0	0	0	0	0	0	0	0	
20210201_01:55	7	0	0	0	0	0	0	0	0	
20210201_02:00	7	0	0	0	0	0	0	0	0	
20210201_02:05	7	0	0	0	0	0	0	0	0	
20210201_02:10	7	0	0	0	0	0	0	0	0	
20210201_02:15	7	0	0	0	0	0	0	0	0	
20210201_02:20	7	0	0	0	0	0	0	0	0	
20210201_02:25	7	0	0	0	0	0	0	0	0	
20210201_02:30	7	0	0	0	0	0	0	0	0	
20210201_02:35	7	0	0	0	0	0	0	0	0	
20210201_02:40	7	0	0	0	0	0	0	0	0	
20210201_02:45	7	0	0	0	0	0	0	0	0	
20210201_02:50	7	0	0	0	0	0	0	0	0	
20210201_02:55	7	0	0	0	0	0	0	0	0	
20210201_03:00	7	0	0	0	0	0	0	0	0	
20210201_03:05	7	0	0	0	0	0	0	0	0	
20210201_03:10	7	0	0	0	0	0	0	0	0	
20210201_03:15	7	0	0	0	0	0	0	0	0	
20210201_03:20	7	0	0	0	0	0	0	0	0	
20210201_03:25	7	0	0	0	0	0	0	0	0	
20210201_03:30	7	0	0	0	0	0	0	0	0	
20210201_03:35	7	0	0	0	0	0	0	0	0	
20210201_03:40	7	0	0	0	0	0	0	0	0	
20210201_03:45	7	0	0	0	0	0	0	0	0	
20210201_03:50	7	0	0	0	0	0	0	0	0	
20210201_03:55	7	0	0	0	0	0	0	0	0	
20210201_04:00	7	0	0	0	0	0	0	0	0	
20210201_04:05	7	0	0	0	0	0	0	0	0	
20210201_04:10	7	0	0	0	0	0	0	0	0	
20210201_04:15	7	0	0	0	0	0	0	0	0	
20210201_04:20	7	0	0	0	0	0	0	0	0	
20210201_04:25	7	0	0	0	0	0	0	0	0	
20210201_04:30	7	0	0	0	0	0	0	0	0	
20210201_04:35	7	0	0	0	0	0	0	0	0	
20210201_04:40	7	0	0	0	0	0	0	0	0	
20210201_04:45	7	0	0	0	0	0	0	0	0	
20210201_04:50	7	0	0	0	0	0	0	0	0	
20210201_04:55	7	0	0	0	0	0	0	0	0	
20210201_05:00	7	0	0	0	0	0	0	0	0	
20210201_05:05	7	0	0	0	0	0	0	0	0	
20210201_05:10	7	0	0	0	0	0	0	0	0	
20210201_05:15	7	0	0	0	0	0	0	0	0	
20210201_05:20	7	0	0	0	0	0	0	0	0	
20210201_05:25	7	0	0	0	0	0	0	0	0	
20210201_05:30	7	0	0	0	0	0	0	0	0	
20210201_05:35	7	0	0	0	0	0	0	0	0	
20210201_05:40	7	0	0	0	0	0	0	0	0	
20210201_05:45	7	0	0	0	0	0	0	0	0	
20210201_05:50	7	0	0	0	0	0	0	0	0	
20210201_05:55	7	0	0	0	0	0	0	0	0	
20210201_06:00	7	0	0	0	0	0	0	0	0	
20210201_06:05	7	0	0	0	0	0	0	0	0	
20210201_06:10	7	0	0	0	0	0	0	0	0	
20210201_06:15	7	0	0	0	0	0	0	0	0	
20210201_06:20	7	0	0	0	0	0	0	0	0	
20210201_06:25	7	0	0	0	0	0	0	0	0	
20210201_06:30	7	0	0	0	0	0	0	0	0	
20210201_06:35	7	0	0	0	0	0	0	0	0	
20210201_06:40	7	0	0	0	0	0	0	0	0	
20210201_06:45	7	0	0	0	0	0	0	0	0	
20210201_06:50	7	0	0	0	0	0	0	0	0	
20210201_06:55	7	0	0	0	0	0	0	0	0	
20210201_07:00	7	0	0	0	0	0	0	0	0	
20210201_07:05	7	0	0	0	0	0	0	0	0	
20210201_07:10	7	0	0	0	0	0	0	0	0	
20210201_07:15	7	0	0	0	0	0	0	0	0	
20210201_07:20	7	0	0	0	0	0	0	0	0	
20210201_07:25	7	0	0	0	0	0	0	0	0	
20210201_07:30	7	0	0	0	0	0	0	0	0	
20210201_07:35	7	0	0	0	0	0	0	0	0	
20210201_07:40	7	0	0	0	0	0	0	0	0	
20210201_07:45	7	0	0	0	0	0	0	0	0	
20210201_07:50	7	0	0	0	0	0	0	0	0	
20210201_07:55	7	0	0	0	0	0	0	0	0	
20210201_08:00	7	0	0	0	0	0	0	0	0	
20210201_08:05	7	0	0	0	0	0	0	0	0	
20210201_08:10	7	0	0	0	0	0	0	0	0	
20210201_08:15	7	0	0	0	0	0	0	0	0	
20210201_08:20	7	0	0	0	0	0	0	0	0	
20210201_08:25	7	0	0	0	0	0	0	0	0	
20210201_08:30	7	0	0	0	0	0	0	0	0	
20210201_08:35	7	0	0	0	0	0	0	0	0	
20210201_08:40	7	0	0	0	0	0	0	0	0	
20210201_08:45	7	0	0	0	0	0	0	0	0	
20210201_08:50	7	0	0	0	0	0	0	0	0	
20210201_08:55	7	0	0	0	0	0	0	0	0	
20210201_09:00	7	0	0	0	0	0	0	0	0	
20210201_09:05	7	0	0	0	0	0	0	0	0	
20210201_09:10	7	0	0	0	0	0	0	0	0	
20210201_09:15	7	0	0	0	0	0	0	0	0	
20210201_09:20	7	0	0	0	0	0	0	0	0	
20210201_09:25	7	0	0	0	0	0	0	0	0	
20210201_09:30	7	0	0	0	0	0	0	0	0	
20210201_09:35	7	0	0	0	0	0	0	0	0	
20210201_09:40	7	0	0	0	0	0	0	0	0	
20210201_09:45	7	0	0	0	0	0	0	0	0	
20210201_09:50	7	0	0	0	0	0	0	0	0	
20210201_09:55	7	0	0	0	0	0	0	0	0	
20210201_10:00	7	0	0	0	0	0	0	0	0	
20210201_10:05	7	0	0	0	0	0	0	0	0	
20210201_10:10	7	0	0	0	0	0	0	0	0	
20210201_10:15	7	0	0	0	0	0	0	0	0	
20210201_10:20	7	0	0	0	0	0	0	0	0	
20210201_10:25	7	0	0	0	0	0	0	0	0	
20210201_10:30	7	0	0	0	0	0	0	0	0	
20210201_10:35	7	0	0	0	0	0	0	0	0	
20210201_10:40	7	0	0	0	0	0	0	0	0	
20210201_10:45	7	0	0	0	0	0	0	0	0	
20210201_10:50	7	0	0	0	0	0	0	0	0	
20210201_10:55	7	0	0	0	0	0	0	0	0	
20210201_11:00	7	0	0	0	0	0	0	0	0	
20210201_11:05	7	0	0	0	0	0	0	0	0	
20210201_11:10	7	0	0	0	0	0	0	0	0	
20210201_11:15	7	0	0	0	0	0	0	0	0	
