Origin Time;Ml;Zone;Depth;Latitude;Longitude;FM;Discrepancies;Strike;Dip;Rake;P_Azm;P_PLNG;T_Azm;T_PLNG
2020/12/06 22:59:20;2.3;1.5 km NW from M. Lepre (CT);20.16;37.7694;14.91;14;;330;85;140;24;23;279;31
2020/12/06 23:25:19;1.8;1.5 km W from M. Lepre (CT);23.39;37.7547;14.9038;12;;150;65;-170;10;24;105;11
2020/12/06 23:25:19;1.8;1.5 km W from M. Lepre (CT);23.39;37.7547;14.9038;12;;120;35;80;37;10;247;78
2020/12/07 04:23:07;1;1.1 km N from Monte Centenari (CT);3.97;37.7456;15.0366;11;;0;10;80;279;35;102;55
2020/12/07 04:23:07;1;1.1 km N from Monte Centenari (CT);3.97;37.7456;15.0366;11;;35;70;-120;267;55;147;19
2020/12/07 13:59:42;1.9;2.7 km NE from Monte Minardo (CT);22.06;37.7562;14.8881;16;;290;90;20;63;14;157;14
2020/12/07 14:00:06;2.6;1.9 km NE from Monte Minardo (CT);22.31;37.7519;14.881;18;;75;85;-170;300;11;209;3
2020/12/07 14:01:00;2.9;2.6 km N from Monte Minardo (CT);23.29;37.7589;14.8783;10;;0;90;-20;313;14;47;14
2020/12/09 17:26:55;1.4;2.1 km W from M. Frumento Supino (CT);8.5;37.7253;14.9744;12;;10;55;50;127;2;221;58
2020/12/09 17:26:55;1.4;2.1 km W from M. Frumento Supino (CT);8.5;37.7253;14.9744;12;;80;30;40;26;23;256;57
2020/12/09 17:28:48;1.2;2.2 km W from M. Frumento Supino (CT);5.62;37.726;14.9724;8;;40;75;-180;264;11;356;11
2020/12/09 17:28:48;1.2;2.2 km W from M. Frumento Supino (CT);5.62;37.726;14.9724;8;;260;15;0;245;43;95;43
2020/12/09 17:33:06;1.5;1.6 km SE from Monte Palestra (CT);6.45;37.7328;14.9679;12;;20;55;140;257;2;350;51
2020/12/09 17:33:57;2.4;1.9 km SE from Monte Palestra (CT);5.84;37.7318;14.9705;20;;20;75;170;246;4;337;18
2020/12/09 17:35:01;1.3;2.1 km SW from M. Frumento Supino (CT);7.83;37.7239;14.9757;10;;85;45;-100;269;83;2;0
2020/12/09 17:37:01;1.2;1.7 km W from M. Frumento Supino (CT);7.06;37.7283;14.9778;8;;25;50;100;108;5;348;81
2020/12/09 17:37:01;1.2;1.7 km W from M. Frumento Supino (CT);7.06;37.7283;14.9778;8;;350;80;180;215;7;305;7
2020/12/09 17:37:01;1.2;1.7 km W from M. Frumento Supino (CT);7.06;37.7283;14.9778;8;;55;40;30;5;18;252;50
2020/12/09 17:37:01;1.2;1.7 km W from M. Frumento Supino (CT);7.06;37.7283;14.9778;8;;80;30;130;321;20;94;62
2020/12/09 17:37:19;2.2;1.2 km E from M. Denza (CT);10.59;37.7054;14.9797;10;;345;20;160;200;36;344;48
2020/12/09 17:37:34;2.1;1.8 km SE from Monte Palestra (CT);6.46;37.7346;14.9722;16;;5;80;-180;230;7;320;7
2020/12/09 17:37:47;2.1;1.9 km NW from M. Denza (CT);6.22;37.7156;14.9483;9;;20;70;140;77;11;337;42
2020/12/10 05:24:43;2.2;2.1 km SE from Monte Palestra (CT);8.64;37.7295;14.9707;20;;125;45;60;56;4;316;69
2020/12/10 05:24:43;2.2;2.1 km SE from Monte Palestra (CT);8.64;37.7295;14.9707;20;;105;55;20;58;12;319;37
2020/12/10 05:25:13;1.6;1.3 km SE from Monte Palestra (CT);5.08;37.7331;14.9613;7;;60;50;-120;263;67;171;1
2020/12/10 05:25:13;1.6;1.3 km SE from Monte Palestra (CT);5.08;37.7331;14.9613;7;;130;75;-20;87;25;178;3
2020/12/10 21:55:26;1.5;0.5 km W from M. Frumento Supino (CT);4.06;37.7361;14.9908;14;;55;60;-160;271;34;7;8
2020/12/11 11:32:51;1.5;0.9 km NW from Monte Centenari (CT);2.83;37.742;15.0297;12;;155;75;30;283;9;19;32
2020/12/11 11:32:51;1.5;0.9 km NW from Monte Centenari (CT);2.83;37.742;15.0297;12;;155;65;-40;115;45;212;6
2020/12/11 12:41:11;1.7;0.8 km NW from M. Frumento Supino (CT);2.62;37.7383;14.9883;15;;205;80;120;271;29;146;47
2020/12/12 16:22:24;2.5;1.9 km S from Monte Palestra (CT);6.65;37.7278;14.951;13;;130;60;10;86;14;348;27
2020/12/12 16:55:51;1.9;2.1 km SW from Monte Palestra (CT);6.05;37.7264;14.9484;15;;120;60;-30;85;41;352;3
2020/12/12 21:40:29;1.6;2.1 km S from Monte Palestra (CT);6.49;37.7258;14.9485;10;;140;45;10;100;24;351;36
2020/12/12 21:40:29;1.6;2.1 km S from Monte Palestra (CT);6.49;37.7258;14.9485;10;;80;25;-90;170;70;350;20
2020/12/12 22:55:55;1.6;1.5 km S from Monte Palestra (CT);6.65;37.7311;14.9532;12;;110;65;0;68;17;332;17
2020/12/12 22:56:55;2.1;1.7 km NW from M. Denza (CT);8.9;37.7179;14.9534;14;;125;60;20;77;8;341;34
2020/12/12 23:41:29;1.6;2.1 km S from Monte Palestra (CT);7.55;37.7252;14.9551;10;;130;75;-10;87;18;356;4
2020/12/13 03:15:49;1.2;2.1 km S from Monte Palestra (CT);6.53;37.7249;14.9581;11;;280;90;-20;233;14;327;14
2020/12/13 03:15:49;1.2;2.1 km S from Monte Palestra (CT);6.53;37.7249;14.9581;11;;60;30;-70;103;71;315;16
2020/12/13 11:31:33;1.4;2.1 km N from M. Denza (CT);7.77;37.7241;14.9605;10;;355;75;70;101;27;240;56
2020/12/13 11:31:33;1.4;2.1 km N from M. Denza (CT);7.77;37.7241;14.9605;10;;125;70;-120;357;55;237;19
2020/12/13 15:22:00;1.6;1.9 km S from Monte Palestra (CT);8.21;37.7268;14.9599;8;;45;80;-180;270;7;0;7
2020/12/13 18:06:29;2.7;1.8 km SW from Ragalna (CT);11.16;37.6241;14.9261;12;;35;70;-10;353;21;260;7
2020/12/17 07:58:56;1.6;2.6 km E from Ragalna (CT);3.72;37.6321;14.9723;13;;330;65;-110;206;64;75;18
2020/12/18 19:02:55;1.7;1.0 km NW from M. Intraleo (CT);5.53;37.7295;14.9083;12;;140;55;-30;108;44;12;7
2020/12/18 19:02:55;1.7;1.0 km NW from M. Intraleo (CT);5.53;37.7295;14.9083;12;;250;85;170;296;3;205;11
2020/12/18 19:02:55;1.7;1.0 km NW from M. Intraleo (CT);5.53;37.7295;14.9083;12;;90;5;40;46;42;234;48
2020/12/18 19:02:55;1.7;1.0 km NW from M. Intraleo (CT);5.53;37.7295;14.9083;12;;160;40;10;122;28;7;38
2020/12/18 19:02:55;1.7;1.0 km NW from M. Intraleo (CT);5.53;37.7295;14.9083;12;;15;60;60;126;10;236;62
2020/12/19 11:45:52;1.3;1.1 km NE from M. Frumento Supino (CT);1.5;37.7418;15.0028;8;;35;50;-60;12;67;104;1
2020/12/19 14:10:49;1.1;1.0 km N from M. Frumento Supino (CT);1.33;37.743;14.9992;7;;75;85;120;140;33;14;42
2020/12/19 14:10:49;1.1;1.0 km N from M. Frumento Supino (CT);1.33;37.743;14.9992;7;;205;15;-20;209;48;57;38
2020/12/19 14:10:49;1.1;1.0 km N from M. Frumento Supino (CT);1.33;37.743;14.9992;7;;35;45;-160;241;42;350;19
2020/12/19 15:24:14;1.4;1.8 km SE from P.zi Deneri (CT);5.82;37.751;15.0258;8;;60;65;170;285;11;20;24
2020/12/22 07:34:00;1.8;1.4 km NW from Rifugio Sapienza (CT);9.35;37.7086;14.986;11;;145;20;30;102;33;317;52
2020/12/25 13:26:58;1.8;1.4 km SW from M. Lepre (CT);24.75;37.7471;14.913;8;;330;15;-130;113;55;273;33
2020/12/25 13:26:58;1.8;1.4 km SW from M. Lepre (CT);24.75;37.7471;14.913;8;;215;85;-140;86;31;341;23
2020/12/26 01:00:41;2.5;0.9 km NE from Ragalna (CT);1.38;37.6387;14.9517;17;;285;50;20;239;16;135;40
2020/12/26 01:00:41;2.5;0.9 km NE from Ragalna (CT);1.38;37.6387;14.9517;17;;325;60;100;48;14;260;73
2020/12/26 07:05:42;2;3.1 km NW from M. Lepre (CT);20.56;37.7844;14.9079;12;;90;25;40;37;27;258;56
2020/12/26 07:05:42;2;3.1 km NW from M. Lepre (CT);20.56;37.7844;14.9079;12;;120;15;60;55;32;251;57
2020/12/26 08:59:38;2.2;0.6 km N from M. Lepre (CT);21.5;37.7631;14.9196;14;;75;70;70;180;22;316;60
2020/12/26 08:59:38;2.2;0.6 km N from M. Lepre (CT);21.5;37.7631;14.9196;14;;340;65;-180;202;17;298;17
2020/12/27 02:36:10;1;1.3 km E from Rifugio Citelli (CT);3.07;37.7631;15.0745;10;;160;20;80;78;25;267;65
2020/12/27 02:36:10;1;1.3 km E from Rifugio Citelli (CT);3.07;37.7631;15.0745;10;;140;60;-50;103;55;203;7
2020/12/29 21:54:38;1.4;1.8 km S from M. Scavo (CT);5.91;37.7586;14.9466;11;;160;50;-180;17;27;123;27
2020/12/29 21:54:38;1.4;1.8 km S from M. Scavo (CT);5.91;37.7586;14.9466;11;;355;25;-10;340;44;205;36
2020/12/29 21:54:38;1.4;1.8 km S from M. Scavo (CT);5.91;37.7586;14.9466;11;;355;85;70;103;37;244;46
2020/12/31 19:59:47;2.7;1.3 km NW from M. Parmentelli (CT);9.57;37.6869;14.9557;22;;80;60;10;36;14;298;27
2020/12/31 20:01:47;1.9;2.3 km SW from M. Parmentelli (CT);14.74;37.6694;14.9469;19;;130;70;-170;352;21;85;7
2020/12/31 20:02:08;2.8;1.8 km W from M. Parmentelli (CT);9.5;37.6786;14.9487;20;;320;90;140;13;27;267;27
2020/12/31 20:05:44;2.8;1.6 km W from M. Parmentelli (CT);10.75;37.6813;14.9502;19;;65;75;-10;22;18;291;4
2020/12/31 20:06:43;2.4;2.0 km W from M. Parmentelli (CT);12.61;37.6743;14.9473;12;;165;85;-160;31;18;297;10
2020/12/31 20:25:51;3;1.5 km W from M. Parmentelli (CT);10.54;37.6823;14.952;16;;50;55;-30;18;44;282;7
2020/12/31 20:27:11;2.7;1.5 km W from M. Parmentelli (CT);11.01;37.681;14.9513;11;;70;70;-20;29;28;298;1
2020/12/31 20:28:01;3.2;1.2 km W from M. Parmentelli (CT);10.79;37.6834;14.9562;25;;340;85;150;30;17;292;24
2020/12/31 20:29:00;2.2;0.6 km NE from M. Parmentelli (CT);11.46;37.6842;14.9743;11;;100;10;-170;280;46;81;42
2020/12/31 20:30:52;3.5;1.2 km NW from M. Parmentelli (CT);9.64;37.6875;14.9583;21;;335;90;150;24;21;286;21
2020/12/31 20:32:07;2.2;2.8 km W from M. Parmentelli (CT);9.96;37.6772;14.9377;11;;235;75;10;189;4;98;18
2020/12/31 20:32:07;2.2;2.8 km W from M. Parmentelli (CT);9.96;37.6772;14.9377;11;;100;35;80;17;10;227;78
2020/12/31 20:32:36;2;1.9 km W from Monte S. Leo (CT);14.71;37.6602;14.967;7;;45;35;80;322;10;172;78
2020/12/31 20:32:36;2;1.9 km W from Monte S. Leo (CT);14.71;37.6602;14.967;7;;210;55;80;307;9;86;77
2020/12/31 20:33:00;1.7;1.4 km NW from M. Parmentelli (CT);11.6;37.6886;14.9556;9;;65;10;60;1;36;191;53
2020/12/31 20:33:00;1.7;1.4 km NW from M. Parmentelli (CT);11.6;37.6886;14.9556;9;;340;65;60;91;15;207;59
2020/12/31 20:33:14;1.8;1.2 km W from Monte S. Leo (CT);14.05;37.6576;14.9739;9;;60;45;-20;34;42;285;19
2020/12/31 20:33:35;1.7;1.4 km SW from M. Parmentelli (CT);11.31;37.6699;14.9626;10;;95;35;10;59;31;299;41
2020/12/31 20:33:35;1.7;1.4 km SW from M. Parmentelli (CT);11.31;37.6699;14.9626;10;;175;25;80;93;20;285;69
2020/12/31 20:33:47;2.2;2.8 km W from M. Parmentelli (CT);12.78;37.6721;14.9387;8;;0;50;-90;270;85;90;5
2020/12/31 20:39:37;1.9;1.0 km W from M. Parmentelli (CT);10.57;37.6826;14.958;16;;0;20;-110;122;63;286;26
2020/12/31 20:39:37;1.9;1.0 km W from M. Parmentelli (CT);10.57;37.6826;14.958;16;;285;30;80;202;15;41;74
2020/12/31 20:39:37;1.9;1.0 km W from M. Parmentelli (CT);10.57;37.6826;14.958;16;;140;85;-180;5;4;95;4
2020/12/31 20:39:37;1.9;1.0 km W from M. Parmentelli (CT);10.57;37.6826;14.958;16;;105;60;50;222;7;322;55
2020/12/31 20:45:38;2.4;1.1 km W from M. Parmentelli (CT);9.6;37.6844;14.9566;16;;80;85;10;214;3;305;11
2020/12/31 20:45:38;2.4;1.1 km W from M. Parmentelli (CT);9.6;37.6844;14.9566;16;;100;55;60;211;6;313;65
2020/12/31 20:47:39;2.1;1.2 km SE from M. Parmentelli (CT);13.3;37.6708;14.9739;11;;70;60;-10;32;27;294;14
2020/12/31 20:58:10;3.4;1.1 km NW from M. Parmentelli (CT);9.63;37.6866;14.9586;22;;345;75;150;37;9;301;32
2020/12/31 21:02:27;2.1;1.8 km SW from M. Parmentelli (CT);12.12;37.6659;14.9608;12;;65;60;-10;27;27;289;14
2020/12/31 21:18:50;1.8;0.2 km SW from M. Parmentelli (CT);11.93;37.6795;14.9678;9;;60;85;-20;14;18;108;10
2020/12/31 21:18:50;1.8;0.2 km SW from M. Parmentelli (CT);11.93;37.6795;14.9678;9;;160;30;-110;297;71;85;16
2020/12/31 21:18:50;1.8;0.2 km SW from M. Parmentelli (CT);11.93;37.6795;14.9678;9;;355;65;-120;222;59;106;15
2020/12/31 21:51:22;3.2;0.9 km N from M. Parmentelli (CT);9.91;37.6887;14.9662;24;;355;85;-160;221;18;127;10
2020/12/31 21:54:39;3.7;1.1 km S from M. Denza (CT);9.89;37.6958;14.964;31;;10;65;-160;229;31;322;5
2020/12/31 22:09:45;1.9;0.7 km W from M. Parmentelli (CT);11.7;37.6836;14.9617;16;;45;50;40;348;6;250;53
2020/12/31 22:19:26;1.8;1.7 km W from M. Parmentelli (CT);9.99;37.6875;14.9511;7;;170;40;-50;165;63;52;11
2020/12/31 22:19:26;1.8;1.7 km W from M. Parmentelli (CT);9.99;37.6875;14.9511;7;;285;75;-150;149;32;53;9
2020/12/31 23:27:16;2.1;1.5 km W from M. Parmentelli (CT);10.05;37.6856;14.9532;14;;170;10;150;28;39;190;49
2020/12/31 23:27:16;2.1;1.5 km W from M. Parmentelli (CT);10.05;37.6856;14.9532;14;;40;70;-70;339;60;115;22
2020/12/31 23:27:16;2.1;1.5 km W from M. Parmentelli (CT);10.05;37.6856;14.9532;14;;75;65;0;33;17;297;17
2021/01/01 00:12:15;2.9;1.2 km S from M. Denza (CT);12.15;37.6954;14.9632;19;;5;65;-150;224;38;133;1
2021/01/01 00:12:15;2.9;1.2 km S from M. Denza (CT);12.15;37.6954;14.9632;19;;260;55;0;221;24;119;24
2021/01/01 00:17:01;1.9;2.9 km W from M. Parmentelli (CT);14.14;37.6705;14.9387;14;;85;55;-110;304;72;189;8
2021/01/01 00:17:01;1.9;2.9 km W from M. Parmentelli (CT);14.14;37.6705;14.9387;14;;155;10;-170;335;46;136;42
2021/01/01 01:49:57;1.7;4.0 km E from Biancavilla (CT);12.6;37.6574;14.9083;7;;145;50;120;214;1;122;67
2021/01/01 02:15:06;1.5;2.2 km W from M. Parmentelli (CT);9.03;37.6823;14.9439;9;;155;70;170;20;7;113;21
2021/01/01 02:15:06;1.5;2.2 km W from M. Parmentelli (CT);9.03;37.6823;14.9439;9;;75;85;0;30;4;300;4
2021/01/01 13:20:26;1.7;1.7 km SW from M. Parmentelli (CT);14.31;37.6711;14.9536;8;;15;65;-110;251;64;120;18
2021/01/01 13:20:26;1.7;1.7 km SW from M. Parmentelli (CT);14.31;37.6711;14.9536;8;;145;65;-160;4;31;97;5
2021/01/01 20:46:08;1.7;1.5 km SE from M. Parmentelli (CT);14.03;37.6692;14.9781;8;;20;90;-170;245;7;155;7
2021/01/01 20:46:08;1.7;1.5 km SE from M. Parmentelli (CT);14.03;37.6692;14.9781;8;;110;40;80;27;5;257;82
2021/01/02 07:06:25;1.8;2.2 km NW from Fleri (CT);2.1;37.6696;15.079;15;;190;80;140;245;19;141;35
2021/01/02 07:06:25;1.8;2.2 km NW from Fleri (CT);2.1;37.6696;15.079;15;;55;70;-70;354;60;130;22
2021/01/02 07:06:25;1.8;2.2 km NW from Fleri (CT);2.1;37.6696;15.079;15;;130;80;-70;63;51;203;32
2021/01/02 07:19:27;1.5;2.3 km SE from Monte Arcimis (CT);0.98;37.6729;15.078;10;;130;45;-60;119;69;19;4
2021/01/02 07:44:40;2.3;1.4 km W from M. Parmentelli (CT);11.2;37.6765;14.9545;13;;150;75;-140;16;38;274;15
2021/01/03 07:58:35;2;1.0 km N from M. Parmentelli (CT);10.07;37.6899;14.9682;11;;80;75;0;36;11;304;11
2021/01/03 07:58:35;2;1.0 km N from M. Parmentelli (CT);10.07;37.6899;14.9682;11;;135;45;130;18;7;121;62
2021/01/03 08:25:14;2.6;0.8 km N from M. Parmentelli (CT);9.83;37.6881;14.9661;23;;340;90;150;29;21;291;21
2021/01/03 23:20:31;2.4;0.3 km SW from M. Intraleo (CT);18.43;37.7204;14.9148;25;;335;15;60;270;32;106;57
2021/01/03 23:20:31;2.4;0.3 km SW from M. Intraleo (CT);18.43;37.7204;14.9148;25;;200;80;140;255;19;151;35
2021/01/04 08:24:48;1.8;1.6 km W from M. Frumento Supino (CT);10.15;37.7404;14.9794;17;;310;75;30;78;9;174;32
2021/01/04 08:24:48;1.8;1.6 km W from M. Frumento Supino (CT);10.15;37.7404;14.9794;17;;335;25;-40;347;56;208;27
2021/01/04 14:09:57;1.4;0.6 km N from M. Intraleo (CT);4.79;37.7281;14.9154;9;;335;90;-20;288;14;22;14
2021/01/08 12:16:33;1.1;1.3 km S from P.zi Deneri (CT);1.24;37.7541;15.021;9;;230;80;-100;128;54;329;34
2021/01/08 17:54:32;1.9;1.3 km E from Crateri Centrali (CT);0.79;37.7543;15.0095;20;;140;40;-140;331;56;84;14
2021/01/08 17:54:32;1.9;1.3 km E from Crateri Centrali (CT);0.79;37.7543;15.0095;20;;110;80;-140;339;35;235;19
2021/01/08 18:00:10;1.1;0.8 km E from Crateri Centrali (CT);1.59;37.7526;15.0042;11;;60;35;50;358;16;235;63
2021/01/08 21:19:26;1.2;1.3 km E from Crateri Centrali (CT);0.5;37.7522;15.0096;20;;125;5;-120;248;49;63;41
2021/01/08 21:19:26;1.2;1.3 km E from Crateri Centrali (CT);0.5;37.7522;15.0096;20;;165;5;-70;233;50;57;40
2021/01/10 04:13:36;1.3;0.4 km S from Pietrafucile (CT);6.49;37.7582;15.1294;11;;140;30;30;93;26;324;52
2021/01/10 04:13:52;1.4;1.1 km SW from Pietrafucile (CT);8.6;37.7558;15.1194;11;;140;40;0;107;33;353;33
2021/01/10 04:13:52;1.4;1.1 km SW from Pietrafucile (CT);8.6;37.7558;15.1194;11;;110;30;-110;247;71;35;16
2021/01/10 06:24:08;1.6;1.0 km E from Crateri Centrali (CT);1.18;37.7542;15.0064;22;;340;90;10;115;7;205;7
2021/01/10 06:24:08;1.6;1.0 km E from Crateri Centrali (CT);1.18;37.7542;15.0064;22;;140;35;-80;193;78;43;10
2021/01/10 07:00:52;1.4;0.3 km SW from Pietrafucile (CT);8.8;37.7593;15.1277;11;;35;90;90;125;45;305;45
2021/01/10 21:29:28;1.5;1.2 km E from Crateri Centrali (CT);0.83;37.7504;15.0088;19;;0;70;-90;270;65;90;25
2021/01/11 05:52:10;1.9;1.4 km NW from Monte Centenari (CT);5.44;37.747;15.0294;10;;160;25;100;62;20;230;69
2021/01/11 05:52:10;1.9;1.4 km NW from Monte Centenari (CT);5.44;37.747;15.0294;10;;260;75;60;13;24;136;51
2021/01/11 05:52:10;1.9;1.4 km NW from Monte Centenari (CT);5.44;37.747;15.0294;10;;40;55;20;353;12;254;37
2021/01/11 06:48:23;1.8;1.6 km NE from Monte Centenari (CT);5.1;37.7458;15.0488;8;;35;65;140;92;6;355;45
2021/01/11 06:48:23;1.8;1.6 km NE from Monte Centenari (CT);5.1;37.7458;15.0488;8;;130;50;0;93;27;347;27
2021/01/11 13:31:03;1.4;0.8 km SW from Monte Scorsone (CT);3.7;37.7437;15.0619;12;;80;65;-20;41;31;308;5
2021/01/12 03:31:25;2.3;0.9 km E from Crateri Centrali (CT);0.19;37.7532;15.0052;21;;5;90;-70;294;42;76;42
2021/01/12 05:20:03;2;0.6 km SE from Crateri Centrali (CT);0.2;37.7502;15.0003;18;;155;65;-30;116;38;207;1
2021/01/12 22:14:25;1.4;0.7 km E from Crateri Centrali (CT);0.16;37.7525;15.003;8;;40;35;-140;224;57;345;19
2021/01/12 22:14:25;1.4;0.7 km E from Crateri Centrali (CT);0.16;37.7525;15.003;8;;100;50;-110;305;74;204;3
2021/01/13 05:08:54;1.8;1.2 km SW from Rifugio Citelli (CT);3.96;37.7577;15.0514;22;;160;25;90;70;20;250;70
2021/01/13 09:35:31;1.6;1.7 km E from Crateri Centrali (CT);-0.02;37.749;15.0143;14;;310;90;-140;183;27;77;27
2021/01/13 09:35:31;1.6;1.7 km E from Crateri Centrali (CT);-0.02;37.749;15.0143;14;;110;50;140;347;6;85;53
2021/01/13 09:35:31;1.6;1.7 km E from Crateri Centrali (CT);-0.02;37.749;15.0143;14;;30;75;-70;325;56;104;27
2021/01/13 14:27:47;2;1.3 km E from Crateri Centrali (CT);0.66;37.7555;15.0092;22;;50;25;-140;218;56;357;27
2021/01/13 14:27:47;2;1.3 km E from Crateri Centrali (CT);0.66;37.7555;15.0092;22;;100;45;-80;96;83;3;0
2021/01/13 14:29:21;1.4;1.2 km E from Crateri Centrali (CT);1.23;37.7522;15.009;12;;350;45;-140;188;55;293;10
2021/01/13 14:29:21;1.4;1.2 km E from Crateri Centrali (CT);1.23;37.7522;15.009;12;;70;50;-20;40;40;296;16
2021/01/14 06:40:47;1.6;1.0 km E from Crateri Centrali (CT);1.22;37.7559;15.0064;11;;115;35;-70;145;74;11;11
2021/01/15 03:01:51;1.4;0.9 km NE from Crateri Centrali (CT);0.94;37.7573;15.004;7;;130;45;110;26;2;123;76
2021/01/15 03:48:56;1.6;1.2 km E from Crateri Centrali (CT);1.66;37.7531;15.0092;13;;65;50;10;23;21;279;33
2021/01/15 03:48:56;1.6;1.2 km E from Crateri Centrali (CT);1.66;37.7531;15.0092;13;;15;85;160;63;10;329;18
2021/01/15 03:48:56;1.6;1.2 km E from Crateri Centrali (CT);1.66;37.7531;15.0092;13;;140;50;90;230;5;50;85
2021/01/15 03:48:56;1.6;1.2 km E from Crateri Centrali (CT);1.66;37.7531;15.0092;13;;170;50;160;36;16;140;40
2021/01/15 05:55:46;1.6;1.1 km SW from P.zi Deneri (CT);0.68;37.7582;15.0097;8;;45;90;90;135;45;315;45
2021/01/15 07:36:53;1.3;1.1 km E from Crateri Centrali (CT);0.75;37.7549;15.0072;8;;95;40;140;331;14;84;56
2021/01/15 07:36:53;1.3;1.1 km E from Crateri Centrali (CT);0.75;37.7549;15.0072;8;;275;90;130;332;33;218;33
2021/01/15 07:36:53;1.3;1.1 km E from Crateri Centrali (CT);0.75;37.7549;15.0072;8;;60;30;80;337;15;176;74
2021/01/15 21:06:58;1.5;1.2 km SE from Crateri Centrali (CT);0.74;37.7456;15.0055;11;;160;75;-20;117;25;208;3
2021/01/15 21:06:58;1.5;1.2 km SE from Crateri Centrali (CT);0.74;37.7456;15.0055;11;;5;70;20;317;1;226;28
2021/01/16 02:23:35;1.6;0.6 km E from Crateri Centrali (CT);0.46;37.7508;15.0009;9;;80;60;-140;295;48;203;2
2021/01/16 12:37:40;1.6;0.3 km SW from Crateri Centrali (CT);0.89;37.7507;14.9932;7;;225;85;120;290;33;164;42
2021/01/16 15:21:10;3.2;3.2 km NE from Monte Nero (CT);19.65;37.8347;15.046;24;;65;25;100;327;20;135;69
2021/01/16 17:47:37;3.4;0.1 km SW from Crateri Centrali (CT);0.51;37.7525;14.994;17;;135;65;-70;79;64;210;18
2021/01/16 21:08:14;3.3;2.9 km NE from Monte Nero (CT);20.42;37.8331;15.0441;20;;20;20;60;313;27;157;61
2021/01/17 07:04:05;2.3;1.9 km NW from M. Denza (CT);1.09;37.7161;14.9481;10;;20;55;-100;256;77;117;9
2021/01/17 16:38:20;2.1;3.5 km E from Monte Collabasso (CT);18.7;37.8398;15.0457;12;;75;35;130;317;16;80;63
2021/01/17 21:23:29;1.6;0.3 km NW from Monte Centenari (CT);3.49;37.7371;15.0325;9;;55;40;-140;246;56;359;14
2021/01/18 13:58:40;2.5;3.1 km N from Piano Pernicana (CT);24.63;37.8346;15.0711;17;;130;50;140;7;6;105;53
2021/01/18 13:58:40;2.5;3.1 km N from Piano Pernicana (CT);24.63;37.8346;15.0711;17;;65;55;40;8;2;275;51
2021/01/18 19:18:46;2.2;2.5 km SW from Solicchiata (CT);15.54;37.8517;15.0491;9;;140;75;110;214;27;75;56
2021/01/18 19:18:46;2.2;2.5 km SW from Solicchiata (CT);15.54;37.8517;15.0491;9;;170;65;40;293;6;30;45
2021/01/19 23:19:18;2.5;1.9 km N from P.zi Deneri (CT);20.26;37.7833;15.0156;25;;50;80;-10;6;14;276;0
2021/01/20 04:14:47;2.5;3.2 km W from Solicchiata (CT);16.93;37.8525;15.0396;26;;90;40;120;339;9;92;69
2021/01/22 03:41:54;2.2;1.2 km NW from P.zi Deneri (CT);16.06;37.7738;15.0086;14;;250;75;30;18;9;114;32
2021/01/22 03:41:54;2.2;1.2 km NW from P.zi Deneri (CT);16.06;37.7738;15.0086;14;;105;45;80;22;0;289;83
2021/01/22 11:59:08;1.8;3.5 km E from Monte Collabasso (CT);20.99;37.8385;15.0463;9;;345;15;130;222;33;22;55
2021/01/22 15:16:57;1.7;0.4 km E from M. Frumento Supino (CT);3.73;37.7355;15.0006;10;;175;75;120;242;24;119;51
2021/01/22 19:16:31;1.4;1.0 km N from M. Frumento Supino (CT);3.45;37.7433;14.9947;10;;85;65;-110;321;64;190;18
2021/01/22 19:16:31;1.4;1.0 km N from M. Frumento Supino (CT);3.45;37.7433;14.9947;10;;0;50;-70;335;74;76;3
2021/01/22 19:16:31;1.4;1.0 km N from M. Frumento Supino (CT);3.45;37.7433;14.9947;10;;125;50;-40;100;53;2;6
2021/01/22 19:22:54;1.9;3.3 km SW from Solicchiata (CT);22.21;37.8407;15.0493;7;;65;55;80;162;9;301;77
2021/01/22 19:37:15;1.7;2.4 km NW from Piano Pernicana (CT);19.38;37.8259;15.0583;7;;55;50;80;152;5;272;81
2021/01/23 10:15:10;1.6;0.6 km NW from Milo (CT);6.43;37.7263;15.1126;9;;25;55;-130;236;58;142;2
2021/01/23 19:02:53;1.5;0.5 km NW from Monte Centenari (CT);3.92;37.7395;15.0327;8;;100;80;50;220;24;333;41
2021/01/24 00:10:34;1.7;1.1 km SW from Pietrafucile (CT);10.14;37.753;15.1227;13;;55;60;50;172;7;272;55
2021/01/24 03:05:02;2.1;1.0 km W from Sant'Alfio (CT);13.56;37.745;15.1305;18;;0;30;-80;64;74;263;15
2021/01/24 03:05:02;2.1;1.0 km W from Sant'Alfio (CT);13.56;37.745;15.1305;18;;220;80;-30;174;28;271;13
2021/01/24 03:43:55;1.4;1.2 km S from Pietrafucile (CT);11.33;37.7514;15.1311;8;;70;50;70;174;3;275;74
2021/01/24 03:43:55;1.4;1.2 km S from Pietrafucile (CT);11.33;37.7514;15.1311;8;;305;50;160;171;16;275;40
2021/01/24 08:45:37;2.3;1.0 km W from Pietrafucile (CT);14.38;37.7581;15.119;9;;45;25;-30;47;52;270;29
2021/01/24 09:44:46;2.2;1.4 km NE from Monte Fontane (CT);14.84;37.7502;15.0956;8;;130;25;-150;308;52;85;29
